ind	marker	a1_count	a2_count	called_geno	a1_corr	a2_corr
OkeCC19NEHR_0037	Oke_RDDFW46886_62	72	66	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW47500_38	180	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW47666_40	164	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW47763_68	315	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW47838_76	176	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW48220_71	120	135	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW48558_66	90	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW48576_24	165	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW48705_55	179	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW49372_62	1	212	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW50553_28	0	203	A2HOM	0	0.35
OkeCC19NEHR_0037	Oke_RDDFW50712_39	289	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW51270_33	235	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW51705_44	2	190	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW52567_35	157	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW52773_67	116	102	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW53380_67	51	47	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW54241_69	186	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW57028_36	179	2	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW57213_78	1	148	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW58551_52	115	115	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW58967_48	57	63	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW59084_41	2	163	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW59113_30	0	197	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW6089_75	437	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW61097_36	166	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW61270_26	75	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW61351_74	0	278	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW61394_55	161	6	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW62184_66	1	441	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW63326_23	69	91	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW63766_37	79	67	HET	0	0.25
OkeCC19NEHR_0037	Oke_RDDFW64078_73	207	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW64969_46	62	51	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW65679_48	2	190	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW65809_61	584	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW65817_59	0	323	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW6606_46	2	237	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW66307_18	301	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW66740_41	287	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW67033_73	195	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW6714_54	122	117	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW67894_45	66	72	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW68590_61	165	186	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW6872_56	0	207	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW69367_28	173	176	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW69501_76	88	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW69741_55	2	294	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW69778_62	85	159	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW69792_54	129	102	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW70556_28	0	154	A2HOM	0.5	0
OkeCC19NEHR_0037	Oke_RDDFW70829_40	0	238	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW70902_20	78	69	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW71171_55	0	199	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW71319_78	2	332	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW71747_19	3	197	A2HOM	0	1
OkeCC19NEHR_0037	Oke_RDDFW71866_73	77	104	HET	0	0.5
OkeCC19NEHR_0037	Oke_RDDFW72082_30	0	185	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW72091_54	0	222	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW72178_38	123	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW72464_65	153	153	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW72515_22	142	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW72580_61	42	56	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW73626_31	0	115	A2HOM	0	0.25
OkeCC19NEHR_0037	Oke_RDDFW73828_41	209	200	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW74107_70	132	160	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW75268_70	55	48	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW75348_40	0	210	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW76878_51	204	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW78157_36	129	108	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW78789_24	123	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW80059_43	1	233	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW80154_68	1	589	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW80662_52	0	177	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW89343_75	100	180	HET	0	0.25
OkeCC19NEHR_0037	Oke_RDDFW89357_49	178	128	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW89443_55	107	98	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW90259_25	90	72	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW90437_74	134	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW91049_44	0	211	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW91108_63	215	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW9156_37	117	0	A1HOM	0	0.25
OkeCC19NEHR_0037	Oke_RDDFW92495_48	128	140	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW92671_68	369	2	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW92833_41	232	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW93115_22	213	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW93316_60	0	269	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW945_50	206	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW94768_76	127	117	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW95768_60	109	76	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW96549_63	0	173	A2HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW97046_68	124	112	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW97566_28	74	74	HET	0	0
OkeCC19NEHR_0037	Oke_RDDFW97971_30	311	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW98640_53	81	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RDDFW9886_52	377	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RFC2_618	214	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RH1op_245	183	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_RS9_379	72	62	HET	0	0
OkeCC19NEHR_0037	Oke_RSPRY1_106	0	149	A2HOM	0	0
OkeCC19NEHR_0037	Oke_TCP1_78	188	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_TCTA_99	178	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U1002_165	150	140	HET	0	0
OkeCC19NEHR_0037	Oke_U1002_262	196	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U1008_83	51	30	HET	0	0
OkeCC19NEHR_0037	Oke_U1015_255	0	166	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U1017_52	100	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U1019_218	127	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U1020_75	0	186	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U1021_102	96	92	HET	0	0
OkeCC19NEHR_0037	Oke_U1023_147	1	129	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U1024_113	185	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U1028_100	47	74	HET	0	0
OkeCC19NEHR_0037	Oke_U2001_629	300	0	A1HOM	2	0
OkeCC19NEHR_0037	Oke_U2003_142	304	2	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2005_62	138	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2006_109	131	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2010_94	2	272	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2011_107	517	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2016_118	1	184	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2017_87	0	204	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2019_112	179	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2020_51	1	169	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2022_101	70	71	HET	2	0
OkeCC19NEHR_0037	Oke_U2024_93	0	177	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2025_86	100	106	HET	0	0
OkeCC19NEHR_0037	Oke_U2026_64	146	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2029_79	111	118	HET	0	0
OkeCC19NEHR_0037	Oke_U2031_37	258	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2032_74	0	160	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2033_122	0	208	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2034_55	136	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2035_54	224	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2037_76	73	104	HET	0	0
OkeCC19NEHR_0037	Oke_U2041_84	0	173	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U2043_51	195	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2045_43	146	150	HET	0	0
OkeCC19NEHR_0037	Oke_U2048_91	132	115	HET	0	0
OkeCC19NEHR_0037	Oke_U2049_99	91	91	HET	0	0
OkeCC19NEHR_0037	Oke_U2053_60	103	96	HET	0	0
OkeCC19NEHR_0037	Oke_U2054_58	72	91	HET	0	0
OkeCC19NEHR_0037	Oke_U2056_90	183	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U2057_80	75	98	HET	0	0
OkeCC19NEHR_0037	Oke_U305_307	160	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U504_228	94	114	HET	0	0
OkeCC19NEHR_0037	Oke_U506_110	166	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U507_087	381	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_U507_286	1	128	A2HOM	0	0
OkeCC19NEHR_0037	Oke_U509_219	638	0	A1HOM	0	0.75
OkeCC19NEHR_0037	Oke_U511_271	89	123	HET	2	0
OkeCC19NEHR_0037	Oke_U514_150	151	130	HET	0	0
OkeCC19NEHR_0037	Oke_arf_319	368	3	A1HOM	0	0
OkeCC19NEHR_0037	Oke_brd2_118	0	235	A2HOM	0	0
OkeCC19NEHR_0037	Oke_brp16_65	1	140	A2HOM	0	0
OkeCC19NEHR_0037	Oke_ccd16_77	0	230	A2HOM	0	0
OkeCC19NEHR_0037	Oke_cjo57_86	114	119	HET	0	0
OkeCC19NEHR_0037	Oke_ctgf_105	135	101	HET	0	0
OkeCC19NEHR_0037	Oke_e2ig5_50	2	155	A2HOM	0	0
OkeCC19NEHR_0037	Oke_eif4ebp2_64	0	267	A2HOM	0	0
OkeCC19NEHR_0037	Oke_eif4g1_43	0	143	A2HOM	0	0
OkeCC19NEHR_0037	Oke_f5_71	130	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_glrx1_78	35	42	HET	0	0
OkeCC19NEHR_0037	Oke_hsc71_199	372	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_il_1racp_67	225	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_lactb2_71	79	89	HET	0	0
OkeCC19NEHR_0037	Oke_mcfd2_86	378	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_mgll_49	200	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_nc2b_148	70	51	HET	0	0
OkeCC19NEHR_0037	Oke_ndub3_58	172	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_pgap_92	0	158	A2HOM	0	0
OkeCC19NEHR_0037	Oke_pnrc2_78	0	219	A2HOM	0	0
OkeCC19NEHR_0037	Oke_psmd9_057	322	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_psmd9_188	117	105	HET	0	0
OkeCC19NEHR_0037	Oke_rab5a_117	237	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_ras1_249	225	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_serpin_140	101	108	HET	0	0
OkeCC19NEHR_0037	Oke_slc1a3a_86	131	0	A1HOM	0	0
OkeCC19NEHR_0037	Oke_sylc_90	74	68	HET	0	0
OkeCC19NEHR_0037	Oke_thic_84	0	128	A2HOM	0	0
OkeCC19NEHR_0037	Oke_txnrd1_74	0	154	A2HOM	0	0
OkeCC19NEHR_0037	Oke_u1_519	222	1	A1HOM	0	0
OkeCC19NEHR_0037	Oke_u200_385	94	93	HET	0	0
OkeCC19NEHR_0037	Oke_u216_222	90	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_ACOT_100	203	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_APOB_60	0	207	A2HOM	0	0
OkeCC19NEHR_0040	Oke_ATP5L_105	186	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_AhR1_278	290	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_CATB_60	185	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_CD123_62	0	264	A2HOM	0	0
OkeCC19NEHR_0040	Oke_CKS1_70	271	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_CKS_389	177	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_CO1A1_72	1	155	A2HOM	0	1.5
OkeCC19NEHR_0040	Oke_CTR2_82	153	159	HET	0	0
OkeCC19NEHR_0040	Oke_DBLOH_79	0	224	A2HOM	0	0
OkeCC19NEHR_0040	Oke_DCXR_87	0	218	A2HOM	0	0
OkeCC19NEHR_0040	Oke_DM20_548	138	2	A1HOM	0.25	0
OkeCC19NEHR_0040	Oke_EF2_394	213	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_GNMT_100	101	83	HET	0	0
OkeCC19NEHR_0040	Oke_GPDH_191	153	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_H2AX_72	119	105	HET	0	0
OkeCC19NEHR_0040	Oke_HP_182	174	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_IL8r2_406	322	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_IL8r_272	1221	4	A1HOM	0	0
OkeCC19NEHR_0040	Oke_KPNA2_87	0	0	NA	0	0
OkeCC19NEHR_0040	Oke_LAMP2_186	81	111	HET	0	0
OkeCC19NEHR_0040	Oke_METK2_97	0	118	A2HOM	0	0
OkeCC19NEHR_0040	Oke_MLRN_63	139	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_PDIA3_082	120	147	HET	0	0
OkeCC19NEHR_0040	Oke_PDIA3_475	72	82	HET	0	0
OkeCC19NEHR_0040	Oke_PPA2_635	220	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD10028_44	86	89	HET	0	0
OkeCC19NEHR_0040	Oke_RAD10173_41	198	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD10459_85	0	185	A2HOM	0.25	0
OkeCC19NEHR_0040	Oke_RAD10591_67	5	273	A2HOM	0	0.25
OkeCC19NEHR_0040	Oke_RAD10676_50	208	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD10719_31	3	213	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD11183_63	245	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD11379_85	200	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD11444_75	200	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD11500_80	212	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD11690_33	134	2	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD11918_57	95	90	HET	0	0
OkeCC19NEHR_0040	Oke_RAD11928_30	288	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD11999_36	129	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD12038_34	391	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD12294_71	1	298	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD12377_41	78	68	HET	0	0
OkeCC19NEHR_0040	Oke_RAD12415_71	150	171	HET	0	0
OkeCC19NEHR_0040	Oke_RAD12909_51	0	155	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD13522_47	0	245	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD14303_73	683	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD14679_56	205	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD14852_56	80	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD14962_45	91	82	HET	0	0
OkeCC19NEHR_0040	Oke_RAD16205_61	120	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD1635_77	169	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD16763_78	0	203	A2HOM	0	0.5
OkeCC19NEHR_0040	Oke_RAD16805_31	0	226	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD17085_70	142	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD17316_60	0	158	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD17332_67	1	214	A2HOM	0	0.25
OkeCC19NEHR_0040	Oke_RAD19121_72	98	99	HET	0	0
OkeCC19NEHR_0040	Oke_RAD19883_47	155	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD21307_43	0	575	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD2158_44	0	210	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD22662_43	0	252	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD2414_54	202	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD24191_34	220	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD2522_75	0	162	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD27585_82	0	304	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD27616_72	263	2	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD2772_76	211	0	A1HOM	0	0.25
OkeCC19NEHR_0040	Oke_RAD2812_43	170	0	A1HOM	0.25	0
OkeCC19NEHR_0040	Oke_RAD2827_56	0	256	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3131_64	458	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3143_30	320	11	A1HOM	2	0
OkeCC19NEHR_0040	Oke_RAD3223_33	0	142	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3480_76	120	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3664_73	0	199	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3693_30	1	140	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD369_38	84	78	HET	0	0
OkeCC19NEHR_0040	Oke_RAD3715_76	1	282	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3762_78	408	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3861_38	0	154	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3907_37	277	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3938_71	0	141	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD3995_44	272	5	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD4286_77	230	3	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD4538_78	1	192	A2HOM	0	0.25
OkeCC19NEHR_0040	Oke_RAD4787_63	264	2	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD4875_62	74	70	HET	0	0
OkeCC19NEHR_0040	Oke_RAD5156_68	210	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD5276_66	0	140	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD5434_50	225	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD5457_49	700	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD5615_34	0	217	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD5734_46	213	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD5951_44	0	125	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD7067_53	0	186	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD715_49	0	159	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD7431_40	0	232	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD7512_33	254	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD7883_49	119	159	HET	0	0
OkeCC19NEHR_0040	Oke_RAD7936_41	364	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD8018_38	0	114	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD8326_32	247	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD8335_79	0	508	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD8372_31	126	130	HET	0	0
OkeCC19NEHR_0040	Oke_RAD8698_82	435	4	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD8799_30	0	225	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RAD8814_56	123	106	HET	0	0
OkeCC19NEHR_0040	Oke_RAD8930_48	141	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD905_85	198	12	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RAD9273_49	95	80	HET	0	0
OkeCC19NEHR_0040	Oke_RAD9447_73	139	134	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW10186_42	61	80	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW112_17	437	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW13161_74	141	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW13803_76	51	65	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW14498_66	163	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW14591_59	128	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW14903_53	318	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW15717_46	113	125	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW16518_29	3211	11	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW16781_68	142	119	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW16886_37	87	75	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW17423_60	316	2	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW17478_56	147	154	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW18411_78	0	206	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW19534_51	136	131	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW19665_62	277	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW19805_61	221	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW19807_50	258	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW19817_73	2	253	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW19905_31	2	261	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW20179_61	4	165	A2HOM	0	0.25
OkeCC19NEHR_0040	Oke_RDDFW20811_77	149	133	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW20999_31	0	240	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW21285_59	624	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW21890_73	236	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW23444_56	69	69	HET	0	0.25
OkeCC19NEHR_0040	Oke_RDDFW24615_60	84	89	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW24690_58	265	3	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW25476_76	0	141	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW25539_63	230	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW27843_66	106	101	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW28182_57	127	118	HET	0.35	0
OkeCC19NEHR_0040	Oke_RDDFW28560_20	110	108	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW29139_38	207	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW29994_56	186	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW30681_49	87	73	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW32214_64	164	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW35061_72	233	4	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW36545_52	1	278	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW36920_78	138	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW37304_51	159	1	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW37547_71	240	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW37906_35	0	100	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW37977_64	1	123	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW38189_70	233	2	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW38998_48	1	206	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW39056_71	457	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW39550_74	278	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW41741_28	180	19	NA	0	0
OkeCC19NEHR_0040	Oke_RDDFW41894_64	94	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW41968_67	0	181	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW44691_36	2	268	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW45450_75	50	61	HET	0	0
OkeCC19NEHR_0040	Oke_RDDFW46094_46	127	0	A1HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW4669_39	0	154	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW46886_62	0	209	A2HOM	0	0
OkeCC19NEHR_0040	Oke_RDDFW47500_38	0	196	A2HOM	0	0
